run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_lappe_peptides-func_seed1,graphormer,lappe,peptides-func,1,ok,ap,0.5638154966233382,796161,27125.7,,0.618972991368578,0.5438120407935646,80,16,159,4a84a3c4281c50bf,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-07T14:28:41,2026-09-07T22:00:47,
