run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_signnet_peptides-func_seed0,graphormer,signnet,peptides-func,0,ok,ap,0.5517682340455465,796161,31807.17,,0.5882847998276812,0.551095653881877,80,16,159,4e7e96541f3b2a2d,bbea1141a199f1f5ea5f06c2a3012b30938b0fa9,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-01T18:32:51,2026-09-02T03:22:58,
