run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_none_peptides-struct_seed2,graphormer,none,peptides-struct,2,ok,mae,0.2634637951850891,794881,39746.84,,0.7207676570879591,0.558891586702503,80,16,159,b0f96e8882ffe469,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-03T07:44:00,2026-09-03T18:46:27,
