run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_none_peptides-func_seed1,graphormer,none,peptides-func,1,ok,ap,0.5949959537368564,794801,26474.5,,0.6492311632806734,0.5759245878527007,80,16,159,5d2dac6d33223855,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-05T23:48:30,2026-09-06T07:09:44,
