run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_grpe_peptides-struct_seed0,graphormer,grpe,peptides-struct,0,ok,mae,0.2583843767642975,778713,11198.28,,0.6882834462129501,0.5773532943603399,80,16,159,48764b43080256bf,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-05T23:37:01,2026-09-06T02:43:39,
