run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_none_peptides-struct_seed0,graphormer,none,peptides-struct,0,ok,mae,0.2615266442298889,794881,2335.7,,0.6849843549741573,0.5805809358357457,80,16,159,73e662e7711a9974,bbea1141a199f1f5ea5f06c2a3012b30938b0fa9,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-01T11:53:06,2026-09-01T12:32:01,
