run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_none_peptides-func_seed0,graphormer,none,peptides-func,0,ok,ap,0.5868405698143382,794801,2461.89,,0.6512276574339939,0.5493286278352955,80,16,159,d07fce18749410d2,bbea1141a199f1f5ea5f06c2a3012b30938b0fa9,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-01T11:50:11,2026-09-01T12:31:13,
