run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_signnet_peptides-struct_seed0,graphormer,signnet,peptides-struct,0,ok,mae,0.267497718334198,796241,69504.7,,0.6933964726953153,0.5927596778075135,80,16,159,18d5e58627a0b9ba,bbea1141a199f1f5ea5f06c2a3012b30938b0fa9,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-01T18:32:57,2026-09-02T13:51:21,
