run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_grpe_peptides-func_seed2,graphormer,grpe,peptides-func,2,ok,ap,0.5896443118477361,778633,45086.41,,0.6350775907682519,0.5451637871269738,80,16,159,d0c34cd82afdd3f2,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-03T13:56:43,2026-09-04T02:28:10,
