run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_lappe_peptides-struct_seed2,graphormer,lappe,peptides-struct,2,ok,mae,0.26907795667648315,796241,23474.96,,0.6163764663201119,0.5470420824128218,80,16,159,047ec4ed87222559,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-06T02:43:54,2026-09-06T09:15:09,
