run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_rwse_peptides-func_seed2,graphormer,rwse,peptides-func,2,ok,ap,0.6034842957949631,796481,25706.56,,0.6232381173476457,0.5471013897971201,80,16,159,1caf71d503f35a4f,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-05T23:37:01,2026-09-06T06:45:27,
