run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_signnet_peptides-struct_seed2,graphormer,signnet,peptides-struct,2,ok,mae,0.2707597017288208,796241,9383.78,,0.615862025422593,0.5417775010422219,80,16,159,44381ced4d6a0820,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-05T19:09:08,2026-09-05T21:45:31,
