run_id,backbone,pe,dataset,seed,status,metric_name,metric_value,num_params,train_time_seconds,peak_gpu_mem_mb,rho,rho_rel,n_shared_feats,num_target_nodes,max_dist,config_hash,code_sha,upstream_sha,pe_cache_version,started_at,finished_at,error
graphormer_signnet_peptides-func_seed2,graphormer,signnet,peptides-func,2,ok,ap,0.5727291677423793,796161,18153.89,,0.6728140293695035,0.5768890401178377,80,16,159,9476aa3f705c8881,8284c455a0348c98a71f30b65fb2b36f2eae2137,a04573c40705fb174db261bb746a8258d00992f5,2,2026-09-05T18:59:39,2026-09-06T00:02:13,
